Conditions,RT,Subject,Shapeg1,Shapel1,Shapeg2,Shapel2,ShapeChange,congruence,congruence_pair,ImagePair,Image-1,Image-2,Trial
244,1.03834604634903,8,6,1,6,3,"Local Change",NaN,NaN,244,6,6,1
244,0.962287942296825,8,6,1,6,3,"Local Change",NaN,NaN,244,6,6,2
245,0.629927780479193,1,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,1.40466066659428,1,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,0.6857601236552,2,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,2.02237053087447,2,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,1.39346968289465,3,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,1.38546535698697,3,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,1.22557589743519,4,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,0.565337773412466,4,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,0.898819877998903,5,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,1.60981227830052,5,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,1.09535810095258,6,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,0.91236940480303,6,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,1.00300953967962,7,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,0.600693047512323,7,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
245,0.717794141964987,8,6,1,7,3,"Both Change",NaN,NaN,245,6,6,1
245,1.9989959403174,8,6,1,7,3,"Both Change",NaN,NaN,245,6,6,2
246,2.40393284056336,1,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,0.768944001290947,1,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,4.02791543840431,2,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,0.946922956034541,2,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,1.64267089241184,3,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,2.59223859547637,3,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,1.47000753047178,4,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,1.08842586673563,4,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,0.767968386178836,5,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,2.77129873237573,5,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,0.684258139575832,6,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,1.17120096564759,6,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,1.7882615927374,7,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,2.28054874914233,7,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
246,0.785231232759543,8,6,1,1,4,"Both Change",NaN,NaN,246,6,6,1
246,2.37968351016752,8,6,1,1,4,"Both Change",NaN,NaN,246,6,6,2
247,0.876209475449286,1,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,2.10046989051625,1,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.626344366697595,2,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,0.734738821396604,2,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.980148415430449,3,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,1.26541131839622,3,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.653361605771352,4,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,3.367363839061,4,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.805265506845899,5,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,4.50102605274878,5,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.809507248341106,6,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,1.22410499700345,6,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.791786064975895,7,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,1.85621566872578,7,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
247,0.592211617273279,8,6,1,2,4,"Both Change",NaN,NaN,247,6,6,1
247,1.24543803860433,8,6,1,2,4,"Both Change",NaN,NaN,247,6,6,2
248,2.47594127652701,1,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,2.3550432883203,1,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,0.838789193308912,2,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,1.23254126787651,2,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,1.18500619917177,3,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,0.90415658405982,3,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,2.0128384156269,4,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,0.625086359737907,4,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,0.736714097554795,5,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,3.21079739462584,5,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,1.21708479023073,6,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,0.920850541675463,6,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,1.03968586784322,7,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,0.951011332101189,7,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
248,0.720565276220441,8,6,1,3,4,"Both Change",NaN,NaN,248,6,6,1
248,3.38976721302606,8,6,1,3,4,"Both Change",NaN,NaN,248,6,6,2
249,1.02498507406563,1,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.63049432344269,1,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,0.805138826486655,2,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.920744974748231,2,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,0.916771256248467,3,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,1.80789265944622,3,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,1.4081939359894,4,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.564834277378395,4,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,1.41389572795015,5,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.595717908523511,5,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,0.785077574080788,6,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.607907673460431,6,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,0.832732872106135,7,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.62696339993272,7,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
249,2.62874191091396,8,6,1,4,4,"Both Change",NaN,NaN,249,6,6,1
249,0.602048410684802,8,6,1,4,4,"Both Change",NaN,NaN,249,6,6,2
250,1.87691970693413,1,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.10067105432972,1,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,4.61073980189394,2,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.19201027764939,2,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,3.59263359219767,3,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.56814468314406,3,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,2.12815454776864,4,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.83187777915737,4,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,3.17497322696727,5,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,0.891521971439943,5,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,1.33038107352331,6,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.51632359344512,6,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,1.29407774901483,7,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,1.97103504941333,7,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
250,1.84568418574054,8,6,1,5,4,"Both Change",NaN,NaN,250,6,6,1
250,2.55840377975255,8,6,1,5,4,"Both Change",NaN,NaN,250,6,6,2
251,3.24600985995494,1,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,2.14058037230279,1,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,2.62245099642314,2,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,5.92122559796553,2,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,2.60459697444458,3,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,2.57588949007913,3,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,5.1670495425933,4,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,2.11233386391541,4,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,3.48098004900385,5,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,3.68393791955896,5,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,7.19909323798493,6,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,6.14042378112208,6,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,2.12545994960237,7,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,3.04640110314358,7,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
251,2.21092495473567,8,6,1,6,4,"Local Change",NaN,NaN,251,6,6,1
251,3.93487599981017,8,6,1,6,4,"Local Change",NaN,NaN,251,6,6,2
252,1.01825898874085,1,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,2.14852194441482,1,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,1.82299343496561,2,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,4.5471388992155,2,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,2.22331177815795,3,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,2.44264837144874,3,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,1.94752087589586,4,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,1.18026682652999,4,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,1.31125408923253,5,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,1.73791932105087,5,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,1.40998857538216,6,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,1.38500760670286,6,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,1.1076666287845,7,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,1.93565250386018,7,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
252,0.74270238657482,8,6,1,7,4,"Both Change",NaN,NaN,252,6,6,1
252,2.36496893397998,8,6,1,7,4,"Both Change",NaN,NaN,252,6,6,2
253,1.05507519305684,1,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,0.753411574056372,1,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,1.91815946251154,2,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,0.824074617121369,2,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,0.661154504283331,3,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,1.05490745871793,3,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,0.572479968657717,4,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,0.47583864198532,4,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,1.62146658403799,5,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,1.06013449234888,5,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,0.617288182722405,6,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,0.826307359500788,6,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,1.58879623108078,7,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,0.693593489588238,7,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
253,0.631827693548985,8,6,1,1,5,"Both Change",NaN,NaN,253,6,6,1
253,1.37454005039763,8,6,1,1,5,"Both Change",NaN,NaN,253,6,6,2
254,1.77112953190226,1,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.606586033012718,1,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.629533077124506,2,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.634109407314099,2,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,1.92309149494395,3,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,1.81529701279942,3,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.779381647065748,4,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.548020677058958,4,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.654838664282579,5,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.591397871496156,5,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.572188193094917,6,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.939146479009651,6,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.802269749459811,7,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.780861638020724,7,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
254,0.637739446479827,8,6,1,2,5,"Both Change",NaN,NaN,254,6,6,1
254,0.688512197113596,8,6,1,2,5,"Both Change",NaN,NaN,254,6,6,2
255,1.51260587491561,1,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,1.41500388842542,1,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,0.745909571181983,2,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,0.602669203421101,2,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,0.950565604609437,3,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,3.13016266701743,3,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,1.6988683216041,4,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,1.41889725869987,4,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,0.620209749904461,5,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,0.632769292686135,5,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,0.698657187516801,6,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,0.775660702958703,6,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,1.40059047145769,7,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,0.721964918891899,7,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
255,0.739290226018056,8,6,1,3,5,"Both Change",NaN,NaN,255,6,6,1
255,0.582155479118228,8,6,1,3,5,"Both Change",NaN,NaN,255,6,6,2
256,0.668082633172162,1,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,1.30372540140525,1,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.79093566397205,2,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.64347525453195,2,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,1.2574527382385,3,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.936646886519156,3,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.769209385151044,4,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.499310002254788,4,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.732025162433274,5,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.772744120797142,5,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.739917176775634,6,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.687705782358535,6,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.592717166058719,7,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.521259438013658,7,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
256,0.661507274140604,8,6,1,4,5,"Both Change",NaN,NaN,256,6,6,1
256,0.642827190342359,8,6,1,4,5,"Both Change",NaN,NaN,256,6,6,2
257,0.96331604779698,1,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,0.685744288610294,1,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,3.14705251017585,2,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,2.20808373577893,2,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,0.938731541857123,3,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,0.918611641274765,3,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,1.21411806379911,4,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,1.07456081185956,4,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,1.54035093996208,5,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,0.829450617544353,5,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,0.437948879785836,6,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,0.940557558089495,6,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,0.637316005537286,7,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,1.23540330701508,7,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
257,0.9190679253079,8,6,1,5,5,"Both Change",NaN,NaN,257,6,6,1
257,1.19574998912867,8,6,1,5,5,"Both Change",NaN,NaN,257,6,6,2
258,2.4578473828733,1,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,1.38912735960912,1,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,0.723185390932485,2,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,2.91921161382925,2,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,1.68810371146537,3,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,2.23373652109876,3,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,0.833146049582865,4,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,1.68450651521562,4,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,1.03836217452772,5,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,0.978604791103862,5,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,1.0184129406698,6,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,0.944346534321085,6,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,0.678375124116428,7,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,1.06398416962475,7,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
258,2.35826396220364,8,6,1,6,5,"Local Change",NaN,NaN,258,6,6,1
258,0.790184378623962,8,6,1,6,5,"Local Change",NaN,NaN,258,6,6,2
259,1.36031841358636,1,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,1.01486530236434,1,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,1.31441347545478,2,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,0.624513658578508,2,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.615816109231673,3,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,2.3162523942301,3,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.59430594969308,4,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,0.687198474188335,4,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.655127214093227,5,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,1.24611747969175,5,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.97511521470733,6,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,0.774977742927149,6,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.900076712016016,7,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,0.596463035675697,7,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
259,0.756793237640522,8,6,1,7,5,"Both Change",NaN,NaN,259,6,6,1
259,1.32034868793562,8,6,1,7,5,"Both Change",NaN,NaN,259,6,6,2
260,0.736568942898884,1,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,2.00860781734809,1,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,1.05528427439276,2,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,0.941836385172792,2,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,0.714062934392132,3,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,1.73803955013864,3,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,0.525847497861832,4,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,0.605989579402376,4,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,1.7876141150482,5,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,1.46434913820121,5,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,0.677501557045616,6,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,0.490906281163916,6,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,0.740993373910896,7,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,1.62319319113158,7,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
260,0.883552248124033,8,6,1,1,6,"Both Change","Incongruent","5",260,6,6,1
260,1.12783256836701,8,6,1,1,6,"Both Change","Incongruent","5",260,6,6,2
261,0.593431796063669,1,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,1.07180903153494,1,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.814981778035872,2,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,1.7011561935069,2,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.904628116753884,3,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,1.24915605026763,3,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,1.54369301581755,4,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,0.525929019087926,4,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.614208851358853,5,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,0.714291369658895,5,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.72676264657639,6,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,0.620207697269507,6,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.554524485138245,7,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,0.673330193734728,7,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
261,0.890528468415141,8,6,1,2,6,"Both Change",NaN,NaN,261,6,6,1
261,0.828169151092879,8,6,1,2,6,"Both Change",NaN,NaN,261,6,6,2
262,1.15598963806406,1,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.995121337589808,1,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,0.835446237586439,2,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.621378024923615,2,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,1.3396747832885,3,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.662760002771392,3,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,1.65421259321738,4,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.592765844136011,4,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,0.58002155914437,5,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.541898083174601,5,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,0.426468759775162,6,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,0.516648798482493,6,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,0.903261903556995,7,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,1.88901328854263,7,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
262,0.700687886448577,8,6,1,3,6,"Both Change",NaN,NaN,262,6,6,1
262,1.28757394081913,8,6,1,3,6,"Both Change",NaN,NaN,262,6,6,2
263,1.33114584779833,1,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.565551253384911,1,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,1.21901373425499,2,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.803468814934604,2,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,1.56231650395785,3,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.751135138678364,3,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,0.895993321144488,4,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,1.46305652876617,4,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,0.825468101771548,5,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.472252589068376,5,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,0.732608713558875,6,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.720303411362693,6,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,0.750748352846131,7,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.556039958377369,7,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
263,1.68018149316777,8,6,1,4,6,"Both Change",NaN,NaN,263,6,6,1
263,0.919661153340712,8,6,1,4,6,"Both Change",NaN,NaN,263,6,6,2
264,1.32238847727422,1,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.19689715083223,1,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,0.869821497937664,2,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.58065730717499,2,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,0.701201059506275,3,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.88605682563502,3,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,1.29569409729447,4,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.21292134432588,4,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,1.00514785829,5,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.67441694752779,5,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,0.864960429957137,6,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.40493690024596,6,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,0.83281087432988,7,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,0.905353010282852,7,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
264,0.901105697266757,8,6,1,5,6,"Both Change",NaN,NaN,264,6,6,1
264,1.02146910573356,8,6,1,5,6,"Both Change",NaN,NaN,264,6,6,2
265,0.810662034200504,1,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,2.34786795685068,1,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,2.32582614989951,2,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,0.670877519994974,2,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,2.66614899726119,3,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,2.02300979779102,3,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,0.710937564144842,4,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
265,2.33201237715548,4,6,1,6,6,"Local Change",NaN,NaN,265,6,6,2
265,1.48686482373159,5,6,1,6,6,"Local Change",NaN,NaN,265,6,6,1
