Subject,Block,Order,Type,ImagePair,Trial,TrialOrder,RT,Outliers,Image1,Image2,G1,L1,G2,L2,Response
14,local,local-global,GDLS,400,13,1,1.10133672480879,0,10,14,3,2,7,2,same
14,local,local-global,GDLS,436,656,2,0.544467858373537,0,11,12,4,2,5,2,same
14,local,local-global,GDLS,437,157,1,0.801495018080459,0,11,13,4,2,6,2,same
14,local,local-global,GDLS,438,642,1,0.701531263068318,0,11,14,4,2,7,2,same
14,local,local-global,GDLS,474,200,1,0.611552183123422,0,12,13,5,2,6,2,same
14,local,local-global,GDLS,475,1203,2,0.621930978508317,0,12,14,5,2,7,2,same
14,local,local-global,GDLS,511,7,1,0.768839333206415,0,13,14,6,2,7,2,same
14,local,local-global,GDLS,582,973,2,0.762248960891156,0,15,16,1,3,2,3,same
14,local,local-global,GDLS,583,1322,2,0.625086287138402,0,15,17,1,3,3,3,same
14,local,local-global,GDLS,584,277,2,0.64177716600534,0,15,18,1,3,4,3,same
14,local,local-global,GDLS,585,1333,1,0.510734793962911,0,15,19,1,3,5,3,same
14,local,local-global,GDLS,586,861,1,0.718037398022716,0,15,20,1,3,6,3,same
14,local,local-global,GDLS,587,317,1,1.06057342162239,0,15,21,1,3,7,3,same
14,local,local-global,GDLS,616,61,2,0.638551478739828,0,16,17,2,3,3,3,same
14,local,local-global,GDLS,617,1070,2,0.546239347168012,0,16,18,2,3,4,3,same
14,local,local-global,GDLS,618,129,1,0.831258434438496,0,16,19,2,3,5,3,same
14,local,local-global,GDLS,619,604,1,0.562318518423126,0,16,20,2,3,6,3,same
14,local,local-global,GDLS,620,246,1,0.689798558756593,0,16,21,2,3,7,3,same
14,local,local-global,GDLS,649,1091,2,0.678894856086117,0,17,18,3,3,4,3,same
14,local,local-global,GDLS,650,746,1,0.512808910876629,0,17,19,3,3,5,3,same
14,local,local-global,GDLS,651,334,1,0.495270555984462,0,17,20,3,3,6,3,same
14,local,local-global,GDLS,652,77,1,0.727176943022641,0,17,21,3,3,7,3,same
14,local,local-global,GDLS,681,975,1,0.733973466092721,0,18,19,4,3,5,3,same
14,local,local-global,GDLS,682,739,2,0.574657358694822,0,18,20,4,3,6,3,same
14,local,local-global,GDLS,683,779,1,0.892472888110206,0,18,21,4,3,7,3,same
14,local,local-global,GDLS,712,878,1,0.55550821289944,0,19,20,5,3,6,3,same
14,local,local-global,GDLS,713,519,2,0.692533648310928,0,19,21,5,3,7,3,same
14,local,local-global,GDLS,742,523,1,0.552375190818566,0,20,21,6,3,7,3,same
14,local,local-global,GDLS,799,653,2,0.567249421292217,0,22,23,1,4,2,4,same
14,local,local-global,GDLS,800,265,1,0.675614918625797,0,22,24,1,4,3,4,same
14,local,local-global,GDLS,801,1134,2,0.73045688046841,0,22,25,1,4,4,4,same
14,local,local-global,GDLS,802,297,2,0.714393837653915,0,22,26,1,4,5,4,same
14,local,local-global,GDLS,803,895,1,0.541506970708724,0,22,27,1,4,6,4,same
14,local,local-global,GDLS,804,462,1,0.716788470570464,0,22,28,1,4,7,4,same
14,local,local-global,GDLS,826,982,1,0.532457744964631,0,23,24,2,4,3,4,same
14,local,local-global,GDLS,827,1123,1,0.596025484104757,0,23,25,2,4,4,4,same
14,local,local-global,GDLS,828,805,1,0.591006314716651,0,23,26,2,4,5,4,same
14,local,local-global,GDLS,829,553,1,0.450288053878467,0,23,27,2,4,6,4,same
14,local,local-global,GDLS,830,547,2,0.443616159638623,0,23,28,2,4,7,4,same
14,local,local-global,GDLS,852,1066,2,0.686865236071753,0,24,25,3,4,4,4,same
14,local,local-global,GDLS,853,1386,2,0.607981054083211,0,24,26,3,4,5,4,same
14,local,local-global,GDLS,854,1090,1,0.701722751604393,0,24,27,3,4,6,4,same
14,local,local-global,GDLS,855,938,2,0.653269116737647,0,24,28,3,4,7,4,same
14,local,local-global,GDLS,877,900,2,0.707387351663783,0,25,26,4,4,5,4,same
14,local,local-global,GDLS,878,361,1,0.579222585904063,0,25,27,4,4,6,4,same
14,local,local-global,GDLS,879,804,2,0.693230103512178,0,25,28,4,4,7,4,same
14,local,local-global,GDLS,901,1230,2,0.544936462771147,0,26,27,5,4,6,4,same
14,local,local-global,GDLS,902,634,1,0.465838798918412,0,26,28,5,4,7,4,same
14,local,local-global,GDLS,924,839,1,0.726790447035455,0,27,28,6,4,7,4,same
14,local,local-global,GDLS,967,1382,2,0.822545853137854,0,29,30,1,5,2,5,same
14,local,local-global,GDLS,968,997,2,0.743770758024766,0,29,31,1,5,3,5,same
14,local,local-global,GDLS,969,1255,2,0.521013299803599,0,29,32,1,5,4,5,same
14,local,local-global,GDLS,970,565,1,1.08142895600758,1,29,33,1,5,5,5,same
14,local,local-global,GDLS,971,1008,2,0.714474479827913,0,29,34,1,5,6,5,same
14,local,local-global,GDLS,972,714,2,1.55678001340129,0,29,35,1,5,7,5,same
14,local,local-global,GDLS,987,333,1,0.584681035252288,0,30,31,2,5,3,5,same
14,local,local-global,GDLS,988,341,1,0.656176927193883,0,30,32,2,5,4,5,same
14,local,local-global,GDLS,989,742,1,0.614467911145766,0,30,33,2,5,5,5,same
14,local,local-global,GDLS,990,882,2,1.01797147671459,0,30,34,2,5,6,5,same
14,local,local-global,GDLS,991,102,1,0.782835590245668,0,30,35,2,5,7,5,same
14,local,local-global,GDLS,1006,1085,2,0.606566443588235,0,31,32,3,5,4,5,same
14,local,local-global,GDLS,1007,159,1,0.545288355919183,0,31,33,3,5,5,5,same
14,local,local-global,GDLS,1008,1158,2,0.685389337522793,0,31,34,3,5,6,5,same
14,local,local-global,GDLS,1009,1256,2,0.598620109638432,0,31,35,3,5,7,5,same
14,local,local-global,GDLS,1024,156,1,0.886712397143128,0,32,33,4,5,5,5,same
14,local,local-global,GDLS,1025,241,1,0.729284196539083,0,32,34,4,5,6,5,same
14,local,local-global,GDLS,1026,1343,2,0.664481898900704,0,32,35,4,5,7,5,same
14,local,local-global,GDLS,1041,1022,2,1.1492683848046,1,33,34,5,5,6,5,same
14,local,local-global,GDLS,1042,1423,2,0.689522909116931,0,33,35,5,5,7,5,same
14,local,local-global,GDLS,1057,931,1,0.806198070102255,0,34,35,6,5,7,5,same
14,local,local-global,GDLS,1086,1006,2,0.875991678898572,0,36,37,1,6,2,6,same
14,local,local-global,GDLS,1087,291,1,0.681992688842001,0,36,38,1,6,3,6,same
14,local,local-global,GDLS,1088,751,1,0.595580925742979,0,36,39,1,6,4,6,same
14,local,local-global,GDLS,1089,1146,1,0.56370849639643,0,36,40,1,6,5,6,same
14,local,local-global,GDLS,1090,959,2,0.630099591624457,0,36,41,1,6,6,6,same
14,local,local-global,GDLS,1091,802,2,0.448606004589237,0,36,42,1,6,7,6,same
14,local,local-global,GDLS,1099,913,2,0.565385267298552,0,37,38,2,6,3,6,same
14,local,local-global,GDLS,1100,1419,2,0.609092449958553,0,37,39,2,6,4,6,same
14,local,local-global,GDLS,1101,914,2,0.539987672018469,0,37,40,2,6,5,6,same
14,local,local-global,GDLS,1102,76,1,0.777400600447436,0,37,41,2,6,6,6,same
14,local,local-global,GDLS,1103,723,1,0.638175246320316,0,37,42,2,6,7,6,same
14,local,local-global,GDLS,1111,646,2,0.592244392144494,0,38,39,3,6,4,6,same
14,local,local-global,GDLS,1112,1411,2,0.586811455068528,0,38,40,3,6,5,6,same
14,local,local-global,GDLS,1113,512,1,0.682951597686042,0,38,41,3,6,6,6,same
14,local,local-global,GDLS,1114,1089,2,0.77505288660177,0,38,42,3,6,7,6,same
14,local,local-global,GDLS,1122,1258,1,0.738844253850402,0,39,40,4,6,5,6,same
14,local,local-global,GDLS,1123,1054,2,0.78633868660836,0,39,41,4,6,6,6,same
14,local,local-global,GDLS,1124,1151,2,0.569906507851556,0,39,42,4,6,7,6,same
14,local,local-global,GDLS,1132,1038,2,0.674470972619019,0,40,41,5,6,6,6,same
14,local,local-global,GDLS,1133,207,1,0.954098177011474,0,40,42,5,6,7,6,same
14,local,local-global,GDLS,1141,437,1,0.753331401821924,0,41,42,6,6,7,6,same
14,local,local-global,GDLS,1156,26,1,0.952262760969461,0,43,44,1,7,2,7,same
14,local,local-global,GDLS,1157,652,1,0.619052492489573,0,43,45,1,7,3,7,same
14,local,local-global,GDLS,1158,322,2,0.740523077445687,0,43,46,1,7,4,7,same
14,local,local-global,GDLS,1159,276,1,0.731982630561106,0,43,47,1,7,5,7,same
14,local,local-global,GDLS,1160,1410,2,0.884802203800064,0,43,48,1,7,6,7,same
14,local,local-global,GDLS,1161,1092,2,0.545499491810915,0,43,49,1,7,7,7,same
14,local,local-global,GDLS,1162,1039,2,0.469666516713914,0,44,45,2,7,3,7,same
14,local,local-global,GDLS,1163,1308,2,0.770395287443534,0,44,46,2,7,4,7,same
14,local,local-global,GDLS,1164,772,2,0.664683064504061,0,44,47,2,7,5,7,same
14,local,local-global,GDLS,1165,220,2,0.930657987424638,0,44,48,2,7,6,7,same
14,local,local-global,GDLS,1166,1319,2,1.00128470326308,0,44,49,2,7,7,7,same
14,local,local-global,GDLS,1167,1142,1,0.634869210101897,0,45,46,3,7,4,7,same
14,local,local-global,GDLS,1168,1174,2,0.716168845377979,0,45,47,3,7,5,7,same
14,local,local-global,GDLS,1169,1207,1,1.03194104850991,0,45,48,3,7,6,7,same
14,local,local-global,GDLS,1170,1017,2,0.529278683534358,0,45,49,3,7,7,7,same
14,local,local-global,GDLS,1171,1208,2,0.491442251688568,0,46,47,4,7,5,7,same
14,local,local-global,GDLS,1172,902,2,1.19913721662306,0,46,48,4,7,6,7,same
14,local,local-global,GDLS,1173,1393,2,0.751157875100034,0,46,49,4,7,7,7,same
14,local,local-global,GDLS,1174,457,1,0.697932275812491,0,47,48,5,7,6,7,same
14,local,local-global,GDLS,1175,451,1,0.888698540758924,0,47,49,5,7,7,7,same
14,local,local-global,GDLS,1176,660,1,0.699251581900171,0,48,49,6,7,7,7,same
10,local,local-global,GDLS,1,1108,2,0.53391623753123,0,1,2,1,1,2,1,same
10,local,local-global,GDLS,2,679,2,0.621645104663912,0,1,3,1,1,3,1,same
10,local,local-global,GDLS,3,290,2,1.32363908382831,0,1,4,1,1,4,1,same
10,local,local-global,GDLS,4,1020,1,0.758912909193896,0,1,5,1,1,5,1,same
10,local,local-global,GDLS,5,926,2,0.583375999878626,0,1,6,1,1,6,1,same
10,local,local-global,GDLS,6,64,1,1.06061992293689,0,1,7,1,1,7,1,same
10,local,local-global,GDLS,49,808,2,0.446184144704603,0,2,3,2,1,3,1,same
10,local,local-global,GDLS,50,753,1,0.812130553182214,0,2,4,2,1,4,1,same
10,local,local-global,GDLS,51,1028,2,0.719164697511587,0,2,5,2,1,5,1,same
10,local,local-global,GDLS,52,302,1,0.772063295473345,0,2,6,2,1,6,1,same
10,local,local-global,GDLS,53,1068,2,0.647913034132216,0,2,7,2,1,7,1,same
10,local,local-global,GDLS,96,854,2,0.676786115393043,0,3,4,3,1,4,1,same
10,local,local-global,GDLS,97,615,2,1.06661376601551,0,3,5,3,1,5,1,same
10,local,local-global,GDLS,98,726,2,0.542498517665081,0,3,6,3,1,6,1,same
10,local,local-global,GDLS,99,154,1,0.758346367860213,0,3,7,3,1,7,1,same
10,local,local-global,GDLS,142,54,1,0.852551166142803,0,4,5,4,1,5,1,same
10,local,local-global,GDLS,143,482,2,0.854063116014004,0,4,6,4,1,6,1,same
10,local,local-global,GDLS,144,453,1,0.89407847012626,0,4,7,4,1,7,1,same
10,local,local-global,GDLS,187,30,1,0.832325464522,0,5,6,5,1,6,1,same
10,local,local-global,GDLS,188,1198,2,0.52725820383057,0,5,7,5,1,7,1,same
10,local,local-global,GDLS,231,995,2,0.544703688879963,0,6,7,6,1,7,1,same
10,local,local-global,GDLS,316,571,2,1.21106685133418,0,8,9,1,2,2,2,same
10,local,local-global,GDLS,317,805,1,0.823456101526972,0,8,10,1,2,3,2,same
10,local,local-global,GDLS,318,696,2,0.732157320191618,0,8,11,1,2,4,2,same
10,local,local-global,GDLS,319,217,1,1.2723670930136,1,8,12,1,2,5,2,same
10,local,local-global,GDLS,320,1030,2,0.50095948408125,0,8,13,1,2,6,2,same
10,local,local-global,GDLS,321,1025,2,0.532641226251144,0,8,14,1,2,7,2,same
10,local,local-global,GDLS,357,169,1,0.774948198988568,0,9,10,2,2,3,2,same
10,local,local-global,GDLS,358,457,1,0.575931787490845,0,9,11,2,2,4,2,same
10,local,local-global,GDLS,359,445,1,0.598490220145322,0,9,12,2,2,5,2,same
10,local,local-global,GDLS,360,1024,1,0.656673604738899,0,9,13,2,2,6,2,same
10,local,local-global,GDLS,361,584,1,0.763767511642072,0,9,14,2,2,7,2,same
10,local,local-global,GDLS,397,444,2,0.85076796845533,0,10,11,3,2,4,2,same
10,local,local-global,GDLS,398,970,1,0.546728223795071,0,10,12,3,2,5,2,same
10,local,local-global,GDLS,399,418,1,0.621903156628832,0,10,13,3,2,6,2,same
10,local,local-global,GDLS,400,1029,2,0.457042267138604,0,10,14,3,2,7,2,same
10,local,local-global,GDLS,436,511,1,0.93149131158134,0,11,12,4,2,5,2,same
10,local,local-global,GDLS,437,871,2,0.627184424432926,0,11,13,4,2,6,2,same
10,local,local-global,GDLS,438,226,1,0.562029531691223,0,11,14,4,2,7,2,same
10,local,local-global,GDLS,474,785,2,0.529477157397196,0,12,13,5,2,6,2,same
10,local,local-global,GDLS,475,292,2,0.576183974626474,0,12,14,5,2,7,2,same
10,local,local-global,GDLS,511,718,2,0.610288765979931,0,13,14,6,2,7,2,same
10,local,local-global,GDLS,582,1000,2,0.560153669968713,0,15,16,1,3,2,3,same
10,local,local-global,GDLS,583,1084,2,0.589089211483952,0,15,17,1,3,3,3,same
10,local,local-global,GDLS,584,609,1,0.47302096139174,0,15,18,1,3,4,3,same
10,local,local-global,GDLS,585,266,1,0.708407743193675,0,15,19,1,3,5,3,same
10,local,local-global,GDLS,586,1159,2,0.680905562941916,0,15,20,1,3,6,3,same
10,local,local-global,GDLS,587,1040,2,0.671378167520743,0,15,21,1,3,7,3,same
10,local,local-global,GDLS,616,284,1,0.672925599501468,0,16,17,2,3,3,3,same
10,local,local-global,GDLS,617,651,1,0.486144369526301,0,16,18,2,3,4,3,same
10,local,local-global,GDLS,618,848,2,0.620257782167755,0,16,19,2,3,5,3,same
10,local,local-global,GDLS,619,985,2,0.580114281794522,0,16,20,2,3,6,3,same
10,local,local-global,GDLS,620,721,2,0.592958524590358,0,16,21,2,3,7,3,same
10,local,local-global,GDLS,649,244,1,0.678868711926043,0,17,18,3,3,4,3,same
10,local,local-global,GDLS,650,1049,2,0.709850488230586,0,17,19,3,3,5,3,same
10,local,local-global,GDLS,651,1074,2,0.564315050956793,0,17,20,3,3,6,3,same
10,local,local-global,GDLS,652,603,2,0.542483562370762,0,17,21,3,3,7,3,same
10,local,local-global,GDLS,681,1130,2,0.658904874406289,0,18,19,4,3,5,3,same
10,local,local-global,GDLS,682,362,1,1.32589000067674,1,18,20,4,3,6,3,same
10,local,local-global,GDLS,683,218,1,0.698475382116158,0,18,21,4,3,7,3,same
10,local,local-global,GDLS,712,146,1,0.844749786367174,0,19,20,5,3,6,3,same
10,local,local-global,GDLS,713,336,2,0.834876953216735,0,19,21,5,3,7,3,same
10,local,local-global,GDLS,742,108,1,1.05719457642408,0,20,21,6,3,7,3,same
10,local,local-global,GDLS,799,31,1,1.08483575284481,1,22,23,1,4,2,4,same
10,local,local-global,GDLS,800,620,1,0.431208334164694,0,22,24,1,4,3,4,same
10,local,local-global,GDLS,801,115,1,1.07911051838892,0,22,25,1,4,4,4,same
10,local,local-global,GDLS,802,663,2,1.38701488432707,1,22,26,1,4,5,4,same
10,local,local-global,GDLS,803,833,1,0.56252071011113,0,22,27,1,4,6,4,same
10,local,local-global,GDLS,804,903,1,0.857710739015602,0,22,28,1,4,7,4,same
10,local,local-global,GDLS,826,34,1,1.37125817337073,1,23,24,2,4,3,4,same
10,local,local-global,GDLS,827,617,2,0.408517063362524,0,23,25,2,4,4,4,same
10,local,local-global,GDLS,828,874,2,0.605220977507997,0,23,26,2,4,5,4,same
10,local,local-global,GDLS,829,865,2,0.555721334414557,0,23,27,2,4,6,4,same
10,local,local-global,GDLS,830,1128,2,0.614988537214231,0,23,28,2,4,7,4,same
10,local,local-global,GDLS,852,229,1,0.874588216538541,0,24,25,3,4,4,4,same
10,local,local-global,GDLS,853,1171,2,0.707110738905612,0,24,26,3,4,5,4,same
10,local,local-global,GDLS,854,639,2,0.454825952765532,0,24,27,3,4,6,4,same
10,local,local-global,GDLS,855,700,2,0.631449026230257,0,24,28,3,4,7,4,same
10,local,local-global,GDLS,877,677,2,0.567126937501598,0,25,26,4,4,5,4,same
10,local,local-global,GDLS,878,426,1,0.595076310040895,0,25,27,4,4,6,4,same
10,local,local-global,GDLS,879,728,1,0.54758214118192,0,25,28,4,4,7,4,same
10,local,local-global,GDLS,901,1047,1,0.389699211111292,0,26,27,5,4,6,4,same
10,local,local-global,GDLS,902,1064,2,0.572778861795086,0,26,28,5,4,7,4,same
10,local,local-global,GDLS,924,1046,2,0.574218967638444,0,27,28,6,4,7,4,same
10,local,local-global,GDLS,967,634,1,0.518346907454543,0,29,30,1,5,2,5,same
10,local,local-global,GDLS,968,88,2,0.819617578701582,0,29,31,1,5,3,5,same
10,local,local-global,GDLS,969,448,1,0.740329356398433,0,29,32,1,5,4,5,same
10,local,local-global,GDLS,970,501,1,0.51454416004708,0,29,33,1,5,5,5,same
10,local,local-global,GDLS,971,1192,2,0.528626465646084,0,29,34,1,5,6,5,same
10,local,local-global,GDLS,972,180,1,0.769502423005179,0,29,35,1,5,7,5,same
10,local,local-global,GDLS,987,71,1,0.732314497290645,0,30,31,2,5,3,5,same
10,local,local-global,GDLS,988,37,1,0.861274201888591,0,30,32,2,5,4,5,same
10,local,local-global,GDLS,989,541,2,0.732495720149018,0,30,33,2,5,5,5,same
10,local,local-global,GDLS,990,1103,2,0.528864284045994,0,30,34,2,5,6,5,same
10,local,local-global,GDLS,991,619,1,0.534984220692422,0,30,35,2,5,7,5,same
10,local,local-global,GDLS,1006,951,2,0.551405708712991,0,31,32,3,5,4,5,same
10,local,local-global,GDLS,1007,1199,2,0.575787219742779,0,31,33,3,5,5,5,same
10,local,local-global,GDLS,1008,844,2,0.517087437969167,0,31,34,3,5,6,5,same
10,local,local-global,GDLS,1009,908,2,0.608805553754792,0,31,35,3,5,7,5,same
10,local,local-global,GDLS,1024,1022,2,0.636192197096534,0,32,33,4,5,5,5,same
10,local,local-global,GDLS,1025,732,2,0.683679914684035,0,32,34,4,5,6,5,same
10,local,local-global,GDLS,1026,811,2,0.621138677699491,0,32,35,4,5,7,5,same
10,local,local-global,GDLS,1041,274,1,0.612537630135193,0,33,34,5,5,6,5,same
10,local,local-global,GDLS,1042,296,2,0.816157629888039,0,33,35,5,5,7,5,same
10,local,local-global,GDLS,1057,1059,1,0.69166310376022,0,34,35,6,5,7,5,same
10,local,local-global,GDLS,1086,61,1,0.711331941012759,0,36,37,1,6,2,6,same
10,local,local-global,GDLS,1087,324,2,0.967666383425239,0,36,38,1,6,3,6,same
10,local,local-global,GDLS,1088,509,2,0.724237177870236,0,36,39,1,6,4,6,same
10,local,local-global,GDLS,1089,184,1,0.853021817689296,0,36,40,1,6,5,6,same
10,local,local-global,GDLS,1090,814,1,0.71590151329292,0,36,41,1,6,6,6,same
10,local,local-global,GDLS,1091,1149,2,0.604044495208655,0,36,42,1,6,7,6,same
10,local,local-global,GDLS,1099,803,2,0.499763061350677,0,37,38,2,6,3,6,same
10,local,local-global,GDLS,1100,390,1,0.641189901041798,0,37,39,2,6,4,6,same
10,local,local-global,GDLS,1101,411,1,0.63749184057815,0,37,40,2,6,5,6,same
10,local,local-global,GDLS,1102,882,2,0.762998927326407,0,37,41,2,6,6,6,same
10,local,local-global,GDLS,1103,1218,2,0.56260017841123,0,37,42,2,6,7,6,same
10,local,local-global,GDLS,1111,536,1,0.744268167589325,0,38,39,3,6,4,6,same
10,local,local-global,GDLS,1112,78,1,0.687774143530987,0,38,40,3,6,5,6,same
10,local,local-global,GDLS,1113,318,1,0.528890968940686,0,38,41,3,6,6,6,same
10,local,local-global,GDLS,1114,36,1,0.979601579543669,0,38,42,3,6,7,6,same
10,local,local-global,GDLS,1122,542,2,0.687540723825805,0,39,40,4,6,5,6,same
10,local,local-global,GDLS,1123,393,2,0.792399548867252,0,39,41,4,6,6,6,same
10,local,local-global,GDLS,1124,152,1,0.906127443653531,0,39,42,4,6,7,6,same
10,local,local-global,GDLS,1132,857,2,0.634586116939317,0,40,41,5,6,6,6,same
10,local,local-global,GDLS,1133,724,2,1.47785269108135,1,40,42,5,6,7,6,same
10,local,local-global,GDLS,1141,963,2,0.702879859833047,0,41,42,6,6,7,6,same
10,local,local-global,GDLS,1156,1054,2,1.10009102191543,0,43,44,1,7,2,7,same
10,local,local-global,GDLS,1157,1057,1,1.57499781536171,1,43,45,1,7,3,7,same
10,local,local-global,GDLS,1158,931,2,0.483820142457262,0,43,46,1,7,4,7,same
10,local,local-global,GDLS,1159,406,1,0.649786843219772,0,43,47,1,7,5,7,same
10,local,local-global,GDLS,1160,864,2,0.755201066436712,0,43,48,1,7,6,7,same
10,local,local-global,GDLS,1161,1094,2,0.939282134640962,0,43,49,1,7,7,7,same
10,local,local-global,GDLS,1162,758,1,0.724565607612021,0,44,45,2,7,3,7,same
10,local,local-global,GDLS,1163,42,1,0.82712952978909,0,44,46,2,7,4,7,same
10,local,local-global,GDLS,1164,1152,2,0.559366611472797,0,44,47,2,7,5,7,same
10,local,local-global,GDLS,1165,24,1,0.953887875250075,0,44,48,2,7,6,7,same
10,local,local-global,GDLS,1166,1214,2,0.479715650202706,0,44,49,2,7,7,7,same
10,local,local-global,GDLS,1167,56,1,0.762003961077426,0,45,46,3,7,4,7,same
10,local,local-global,GDLS,1168,125,1,0.993194759415928,0,45,47,3,7,5,7,same
10,local,local-global,GDLS,1169,583,2,0.757224721601233,0,45,48,3,7,6,7,same
10,local,local-global,GDLS,1170,312,1,0.649580401659478,0,45,49,3,7,7,7,same
10,local,local-global,GDLS,1171,206,1,0.687814904027618,0,46,47,4,7,5,7,same
10,local,local-global,GDLS,1172,460,2,0.649276017618831,0,46,48,4,7,6,7,same
10,local,local-global,GDLS,1173,709,2,1.3489932747907,1,46,49,4,7,7,7,same
10,local,local-global,GDLS,1174,748,1,0.431574885209557,0,47,48,5,7,6,7,same
10,local,local-global,GDLS,1175,440,1,0.578253375308122,0,47,49,5,7,7,7,same
10,local,local-global,GDLS,1176,738,1,0.528845809865743,0,48,49,6,7,7,7,same
3,local,global-local,GDLS,1,705,2,2.09706798477237,1,1,2,1,1,2,1,same
3,local,global-local,GDLS,2,558,1,4.2094300361332,1,1,3,1,1,3,1,same
3,local,global-local,GDLS,3,1354,2,0.715894861979905,0,1,4,1,1,4,1,same
3,local,global-local,GDLS,4,276,1,0.919265040263781,0,1,5,1,1,5,1,same
3,local,global-local,GDLS,5,427,1,0.958195045021057,0,1,6,1,1,6,1,same
3,local,global-local,GDLS,6,975,1,1.13555724593607,0,1,7,1,1,7,1,same
3,local,global-local,GDLS,49,90,1,0.714618963527755,0,2,3,2,1,3,1,same
3,local,global-local,GDLS,50,572,1,0.700308725783543,0,2,4,2,1,4,1,same
3,local,global-local,GDLS,51,1123,2,0.879280241961169,0,2,5,2,1,5,1,same
3,local,global-local,GDLS,52,1117,1,2.58236392224717,1,2,6,2,1,6,1,same
3,local,global-local,GDLS,53,629,2,1.04659859138155,0,2,7,2,1,7,1,same
3,local,global-local,GDLS,96,105,1,0.723287507336863,0,3,4,3,1,4,1,same
3,local,global-local,GDLS,97,1019,2,1.37563758267243,0,3,5,3,1,5,1,same
3,local,global-local,GDLS,98,122,1,1.47859241217338,1,3,6,3,1,6,1,same
3,local,global-local,GDLS,99,6,1,1.15820847553186,0,3,7,3,1,7,1,same
3,local,global-local,GDLS,142,125,1,1.09369540189618,0,4,5,4,1,5,1,same
3,local,global-local,GDLS,143,700,2,1.10316918982426,0,4,6,4,1,6,1,same
3,local,global-local,GDLS,144,432,1,0.902950782752669,0,4,7,4,1,7,1,same
3,local,global-local,GDLS,187,221,1,0.68965258379103,0,5,6,5,1,6,1,same
3,local,global-local,GDLS,188,332,1,2.51931852771122,1,5,7,5,1,7,1,same
3,local,global-local,GDLS,231,352,1,1.21051649988112,0,6,7,6,1,7,1,same
3,local,global-local,GDLS,316,263,2,0.566979830187847,0,8,9,1,2,2,2,same
3,local,global-local,GDLS,317,300,1,1.16614420614314,0,8,10,1,2,3,2,same
3,local,global-local,GDLS,318,1261,2,0.640898659470622,0,8,11,1,2,4,2,same
3,local,global-local,GDLS,319,472,1,0.651519319113504,0,8,12,1,2,5,2,same
3,local,global-local,GDLS,320,1391,2,0.916430557517742,0,8,13,1,2,6,2,same
3,local,global-local,GDLS,321,497,2,1.76087563406327,1,8,14,1,2,7,2,same
3,local,global-local,GDLS,357,328,1,0.574974209315769,0,9,10,2,2,3,2,same
3,local,global-local,GDLS,358,1236,2,0.832330345972878,0,9,11,2,2,4,2,same
3,local,global-local,GDLS,359,306,1,0.601413839758607,0,9,12,2,2,5,2,same
3,local,global-local,GDLS,360,734,2,2.14588906164136,1,9,13,2,2,6,2,same
3,local,global-local,GDLS,361,94,1,1.9904869175698,1,9,14,2,2,7,2,same
3,local,global-local,GDLS,397,1024,2,0.644220804622819,0,10,11,3,2,4,2,same
3,local,global-local,GDLS,398,162,1,0.606406881113799,0,10,12,3,2,5,2,same
3,local,global-local,GDLS,399,356,1,0.470190425865439,0,10,13,3,2,6,2,same
3,local,global-local,GDLS,400,1274,2,0.717724109174014,0,10,14,3,2,7,2,same
3,local,global-local,GDLS,436,116,1,1.61790609551645,1,11,12,4,2,5,2,same
3,local,global-local,GDLS,437,1228,2,0.562196164035413,0,11,13,4,2,6,2,same
3,local,global-local,GDLS,438,704,1,0.914200154480568,0,11,14,4,2,7,2,same
3,local,global-local,GDLS,474,806,1,0.683771017427716,0,12,13,5,2,6,2,same
3,local,global-local,GDLS,475,823,1,0.859570235408682,0,12,14,5,2,7,2,same
3,local,global-local,GDLS,511,353,2,0.702331219836196,0,13,14,6,2,7,2,same
3,local,global-local,GDLS,582,381,1,0.539338784908978,0,15,16,1,3,2,3,same
3,local,global-local,GDLS,583,212,1,0.652845948530739,0,15,17,1,3,3,3,same
3,local,global-local,GDLS,584,754,1,0.925565063784234,0,15,18,1,3,4,3,same
3,local,global-local,GDLS,585,1334,2,0.642359593986839,0,15,19,1,3,5,3,same
3,local,global-local,GDLS,586,737,1,0.629415280165631,0,15,20,1,3,6,3,same
3,local,global-local,GDLS,587,994,1,3.8239729325378,1,15,21,1,3,7,3,same
3,local,global-local,GDLS,616,879,1,0.722862598846405,0,16,17,2,3,3,3,same
3,local,global-local,GDLS,617,866,2,0.65543088184495,0,16,18,2,3,4,3,same
3,local,global-local,GDLS,618,1035,2,0.749266160451953,0,16,19,2,3,5,3,same
3,local,global-local,GDLS,619,805,2,0.637478278056733,0,16,20,2,3,6,3,same
3,local,global-local,GDLS,620,641,1,0.840041159528482,0,16,21,2,3,7,3,same
3,local,global-local,GDLS,649,1134,2,1.17148122103754,1,17,18,3,3,4,3,same
3,local,global-local,GDLS,650,541,1,0.591481420444325,0,17,19,3,3,5,3,same
3,local,global-local,GDLS,651,499,1,0.876148704484876,0,17,20,3,3,6,3,same
3,local,global-local,GDLS,652,955,2,1.00195299556071,0,17,21,3,3,7,3,same
3,local,global-local,GDLS,681,1110,1,0.849664501167354,0,18,19,4,3,5,3,same
3,local,global-local,GDLS,682,1167,2,0.563754161845281,0,18,20,4,3,6,3,same
3,local,global-local,GDLS,683,485,2,0.697476588979043,0,18,21,4,3,7,3,same
